,timestamp,observed,predicted,threshold,norm_threshold,alertable,baseline,model_relative_error
236,1771302600,1770096666,1624107546,1390689816,1565753114,False,1483331979,0.08247522454799087
237,1771304400,1930196458,1709732686,1510296656,1659873678,False,1483331979,0.11421830720197083
238,1771306200,2319906979,1892927305,1701642855,1845106192,False,1483331979,0.18405034247711533
239,1771308000,2518918750,2316162550,2091367590,2259963810,False,1483331979,0.08049334659960747
240,1771309800,2817935729,2630872986,2402095516,2573678619,False,1483331979,0.06638289904020732
241,1771311600,3126867187,2807618158,2493515158,2729092408,False,1483331979,0.10209868533185001
242,1771313400,3477889583,3050414512,2625022542,2944066520,False,1483331979,0.12291220316179888
243,1771315200,3714986250,3398721179,3060573759,3314184324,False,1483331979,0.08513223191606699
244,1771317000,3949691458,3637438575,3325512145,3559456967,False,1483331979,0.07905753811922187
245,1771318800,4060469062,3811094825,3526928225,3740053175,False,1483331979,0.06141513041775763
246,1771320600,4150658020,3870783263,3600640383,3803247543,False,1483331979,0.06742900900325197
247,1771322400,4219835208,3935409408,3660873308,3866775383,False,1483331979,0.0674021107413823
248,1771324200,4245928541,3973596387,3740178657,3915241955,False,1483331979,0.06413959899943592
249,1771326000,4229627083,4003906284,3804470254,3954047276,False,1483331979,0.053366595818159036
250,1771327800,4172521041,3988642430,3797357980,3940821317,False,1483331979,0.04406894757226462
251,1771329600,4121340937,3887134408,3662339448,3830935668,False,1483331979,0.05682774916711531
252,1771331400,4039105624,3824047758,3595270288,3766853390,False,1483331979,0.05324393220175913
253,1771333200,3939913958,3740831171,3426728171,3662305421,False,1483331979,0.050529729613958234
254,1771335000,3824130729,3704333476,3278941506,3597985484,False,1483331979,0.031326662577596205
255,1771336800,3745805416,3654266822,3316119402,3569729967,False,1483331979,0.02443762658065418
256,1771338600,3696833854,3606513292,3294586862,3528531684,False,1483331979,0.024431869423147734
257,1771340400,3701974583,3570906741,3286740141,3499865091,False,1483331979,0.03540484653835345
258,1771342200,3715965625,3590558525,3320415645,3523022805,False,1483331979,0.03374818624701352
259,1771344000,3777753958,3627635412,3353099312,3559001387,False,1483331979,0.03973751273083836
260,1771345800,3797084895,3694311675,3460893945,3635957242,False,1483331979,0.027066347696184444
261,1771347600,3843092916,3760865125,3561429095,3711006117,False,1483331979,0.02139625369390887
262,1771349400,3967567291,3874530449,3683245999,3826709337,False,1483331979,0.0234493419206888
263,1771351200,4191103750,3945886503,3721091543,3889687763,False,1483331979,0.05850898990510554
264,1771353000,4419831041,4110527502,3881750032,4053333135,False,1483331979,0.06998085133363359
265,1771354800,4686474791,4305743152,3991640152,4227217402,False,1483331979,0.08124051786881788
266,1771356600,4852358854,4511569970,4086178000,4405221978,False,1483331979,0.0702315913257474
267,1771358400,4932492187,4651940226,4313792806,4567403371,False,1483331979,0.056878338649865155
268,1771360200,4931581041,4728196940,4416270510,4650215332,False,1483331979,0.041241155586638975
269,1771362000,4855515937,4815242612,4531076012,4744200962,False,1483331979,0.008294345137065503
270,1771363800,4658271041,4785369742,4515226862,4717834022,False,1483331979,0.027284522493718072
271,1771365600,4252970833,4609192706,4334656606,4540558681,True,1483331979,0.0837583625629346
272,1771367400,3843144791,4075471712,3842053982,4017117280,False,1483331979,0.06045229457502373
273,1771369200,3430976458,3618566967,3419130937,3568707959,False,1483331979,0.0546755453721041
274,1771371000,3000717916,3229487327,3038202877,3181666214,True,1483331979,0.07623822611921913
275,1771372800,2653751041,2833232374,2608437414,2777033634,False,1483331979,0.0676330711611768
276,1771374600,2413573020,2376058007,2147280537,2318863639,False,1483331979,0.015543351159933003
277,1771376400,2200124270,2170547781,1856444781,2092022031,False,1483331979,0.013443099284569049
278,1771378200,1945111145,1969888357,1544496387,1863540364,False,1483331979,0.01273819856705412
279,1771380000,1852210208,1794971015,1456823595,1710434160,False,1483331979,0.030903184073154618
280,1771381800,1738696875,1675834715,1363908285,1597853107,False,1483331979,0.03615475526750458
281,1771383600,1545346145,1611322060,1327155460,1540280410,False,1483331979,0.042693292511497484
282,1771385400,1582327291,1583465447,1313322567,1515929727,False,1483331979,0.0007192924033312398
283,1771387200,1621827187,1611524824,1336988724,1542890799,False,1483331979,0.006352318596321569
284,1771389000,1747031458,1641107431,1407689701,1582752998,False,1483331979,0.060630864152418716
285,1771390800,1942165520,1765232277,1565796247,1715373269,False,1483331979,0.09110101130824318
286,1771392600,2338492708,1978114622,1786830172,1930293510,False,1483331979,0.15410699582989676
287,1771394400,2565492395,2382630301,2157835341,2326431561,False,1483331979,0.07127758178367159
288,1771396200,2855723333,2706070717,2477293247,2648876350,False,1483331979,0.0524044518846252
289,1771398000,3146420104,2878610301,2564507301,2800084551,False,1483331979,0.08511571695703861
290,1771399800,3484697291,3077066292,2651674322,2970718300,False,1483331979,0.1169774488168017
291,1771401600,3727438020,3405705618,3067558198,3321168763,False,1483331979,0.0863146215372885
292,1771403400,3932241250,3635100360,3323173930,3557118753,False,1483331979,0.07556527463822317
293,1771405200,4019132291,3787805518,3503638918,3716763868,False,1483331979,0.05755639681679739
294,1771407000,4065692395,3835385052,3565242172,3767849332,False,1483331979,0.056646524287777555
295,1771408800,4101391979,3910602919,3636066819,3841968894,False,1483331979,0.04651812384109605
296,1771410600,4116853125,3965313077,3731895347,3906958645,False,1483331979,0.03680968045222648
297,1771412400,4070537916,3976760735,3777324705,3926901728,False,1483331979,0.02303803156614547
298,1771414200,3985069583,3950377769,3759093319,3902556657,False,1483331979,0.008705447490300448
299,1771416000,3958157708,3933628761,3708833801,3877430021,False,1483331979,0.006197061564884973
300,1771417800,3893020833,3916786579,3688009109,3859592211,False,1483331979,0.006104705579416559
301,1771419600,3826466041,3817861393,3503758393,3739335643,False,1483331979,0.002248719290280512
302,1771421400,3716500000,3764766331,3339374361,3658418339,False,1483331979,0.012987039149737657
303,1771423200,3659247916,3692880332,3354732912,3608343477,False,1483331979,0.009191073349510654
304,1771425000,3595603125,3651500582,3339574152,3573518975,False,1483331979,0.015546058632374784
305,1771426800,3610263229,3582508750,3298342150,3511467100,False,1483331979,0.007687660771396899
306,1771428600,3641817187,3623782750,3353639870,3556247030,False,1483331979,0.004952043464558453
307,1771430400,3677020520,3662984459,3388448359,3594350434,False,1483331979,0.003817237604102356
308,1771432200,3718027083,3677647314,3444229584,3619292881,False,1483331979,0.010860536542250894
309,1771434000,3752554687,3719011314,3519575284,3669152307,False,1483331979,0.008938809903611672
310,1771435800,3805265625,3796340732,3605056282,3748519619,False,1483331979,0.0023454060450773394
311,1771437600,4117352604,3910773795,3685978835,3854575055,False,1483331979,0.050172727203229836
312,1771439400,4300844270,4258135638,4029358168,4200941270,False,1483331979,0.009930290268333756
313,1771441200,4574649687,4335195983,4021092983,4256670233,False,1483331979,0.05234361544239486
314,1771443000,4755607812,4511966037,4086574067,4405618045,False,1483331979,0.05123252055924581
315,1771444800,4788306979,4730885258,4392737838,4646348403,False,1483331979,0.011992071780659324
316,1771446600,4780998958,4854159374,4542232944,4776177767,False,1483331979,0.015302328371685037
317,1771448400,4669367083,4842554325,4558387725,4771512675,False,1483331979,0.03709008928223517
